function: dot product
unit: all measurements in seconds
profiled: seq no-vec | seq auto-vec | seq loop-unrolled | split-old | split-new | karatsuba | avx2 | avx2 loop-unrolled | avx512 | avx512 loop-unrolled
bitsize: 25

len/func	s-novec		s-vec		s-unr		split-o		split-n		kara		avx2		avx2u	avx512		avx512u
191		1.100e-07	1.070e-07	7.410e-08	1.800e-07	1.150e-07	1.800e-07	3.860e-08	2.950e-08	2.560e-08	2.460e-08
192		1.110e-07	1.080e-07	7.410e-08	1.730e-07	1.100e-07	1.730e-07	3.290e-08	2.400e-08	2.570e-08	1.670e-08
193		1.110e-07	1.080e-07	7.480e-08	1.750e-07	1.140e-07	1.750e-07	3.400e-08	2.440e-08	2.620e-08	1.710e-08
194		1.120e-07	1.090e-07	7.510e-08	1.820e-07	1.150e-07	1.810e-07	3.880e-08	2.910e-08	2.720e-08	2.040e-08
195		1.110e-07	1.090e-07	7.560e-08	1.840e-07	1.170e-07	1.840e-07	3.930e-08	2.940e-08	2.780e-08	2.090e-08
196		1.130e-07	1.100e-07	7.570e-08	1.760e-07	1.120e-07	1.770e-07	3.780e-08	2.640e-08	2.810e-08	2.130e-08
197		1.120e-07	1.110e-07	7.630e-08	1.790e-07	1.160e-07	1.800e-07	3.760e-08	2.550e-08	2.550e-08	2.190e-08
198		1.130e-07	1.110e-07	8.150e-08	1.840e-07	1.170e-07	1.840e-07	3.970e-08	2.980e-08	2.570e-08	2.300e-08
199		1.150e-07	1.120e-07	7.700e-08	1.860e-07	1.190e-07	1.860e-07	4.000e-08	3.020e-08	2.620e-08	2.450e-08
200		1.140e-07	1.120e-07	7.700e-08	1.790e-07	1.150e-07	1.790e-07	3.630e-08	2.720e-08	2.460e-08	1.810e-08
350		1.990e-07	1.950e-07	1.420e-07	3.230e-07	2.000e-07	3.180e-07	7.450e-08	5.200e-08	4.480e-08	3.990e-08
500		2.740e-07	2.740e-07	1.970e-07	4.440e-07	2.820e-07	4.430e-07	8.850e-08	6.480e-08	7.140e-08	5.540e-08
650		3.620e-07	3.590e-07	2.600e-07	5.920e-07	3.660e-07	5.890e-07	1.290e-07	9.530e-08	9.460e-08	6.670e-08
800		4.440e-07	4.420e-07	3.230e-07	7.010e-07	4.440e-07	7.020e-07	1.380e-07	9.180e-08	1.080e-07	6.230e-08
950		5.250e-07	5.220e-07	3.780e-07	8.510e-07	5.270e-07	8.490e-07	1.820e-07	1.400e-07	1.460e-07	1.000e-07
1100		6.090e-07	6.090e-07	4.410e-07	9.640e-07	6.050e-07	9.640e-07	1.860e-07	1.350e-07	1.610e-07	1.210e-07
1250		6.870e-07	6.870e-07	4.970e-07	1.120e-06	6.880e-07	1.120e-06	2.360e-07	1.830e-07	1.820e-07	1.260e-07
1400		7.740e-07	7.730e-07	5.610e-07	1.220e-06	7.670e-07	1.220e-06	2.340e-07	1.620e-07	1.870e-07	1.080e-07
1550		8.540e-07	8.520e-07	6.160e-07	1.380e-06	8.500e-07	1.380e-06	2.900e-07	2.270e-07	2.340e-07	1.590e-07
1700		9.380e-07	9.380e-07	6.830e-07	1.470e-06	9.280e-07	1.490e-06	2.790e-07	1.940e-07	2.480e-07	1.730e-07
1850		1.010e-06	1.020e-06	7.460e-07	1.670e-06	1.010e-06	1.660e-06	3.450e-07	2.730e-07	2.710e-07	1.950e-07
2000		1.100e-06	1.100e-06	8.030e-07	1.750e-06	1.090e-06	1.740e-06	3.700e-07	2.370e-07	2.730e-07	1.560e-07
2150		1.210e-06	1.210e-06	9.930e-07	1.960e-06	1.250e-06	1.940e-06	5.320e-07	4.180e-07	4.290e-07	4.010e-07
2300		1.340e-06	1.330e-06	1.180e-06	2.020e-06	1.350e-06	2.040e-06	6.120e-07	5.010e-07	5.940e-07	5.230e-07
2450		1.420e-06	1.410e-06	1.230e-06	2.240e-06	1.490e-06	2.270e-06	7.330e-07	5.170e-07	6.330e-07	5.570e-07
2600		1.510e-06	1.510e-06	1.330e-06	2.290e-06	1.520e-06	2.300e-06	6.890e-07	5.700e-07	5.930e-07	4.730e-07
2750		1.590e-06	1.600e-06	1.400e-06	2.480e-06	1.680e-06	2.480e-06	7.690e-07	5.810e-07	7.120e-07	6.250e-07
2900		1.680e-06	1.680e-06	1.480e-06	2.540e-06	1.700e-06	2.560e-06	7.710e-07	6.290e-07	7.480e-07	6.600e-07
3050		1.750e-06	1.750e-06	1.570e-06	2.790e-06	1.870e-06	2.840e-06	8.600e-07	6.600e-07	8.010e-07	7.060e-07
3200		1.850e-06	1.860e-06	1.630e-06	2.810e-06	1.870e-06	2.850e-06	8.480e-07	6.920e-07	7.270e-07	5.790e-07
3350		1.940e-06	1.950e-06	1.710e-06	3.010e-06	2.030e-06	3.020e-06	9.360e-07	7.120e-07	8.650e-07	7.590e-07
3500		2.030e-06	2.040e-06	1.780e-06	3.060e-06	2.040e-06	3.080e-06	9.290e-07	7.610e-07	9.030e-07	7.930e-07
3650		2.120e-06	2.120e-06	1.860e-06	3.320e-06	2.220e-06	3.380e-06	1.010e-06	7.720e-07	9.430e-07	8.310e-07
3800		2.210e-06	2.210e-06	1.940e-06	3.340e-06	2.220e-06	3.360e-06	1.010e-06	8.200e-07	8.610e-07	6.860e-07
3950		2.290e-06	2.300e-06	2.010e-06	3.550e-06	2.390e-06	3.560e-06	1.110e-06	8.310e-07	1.020e-06	8.960e-07
4100		2.460e-06	2.460e-06	2.180e-06	3.690e-06	2.460e-06	3.720e-06	1.090e-06	9.070e-07	1.090e-06	9.630e-07
4250		2.460e-06	2.470e-06	2.170e-06	3.870e-06	2.570e-06	3.940e-06	1.190e-06	8.940e-07	1.100e-06	9.620e-07
4400		2.560e-06	2.560e-06	2.250e-06	3.860e-06	2.560e-06	3.880e-06	1.170e-06	9.480e-07	1.000e-06	7.940e-07
4550		2.640e-06	2.640e-06	2.320e-06	4.080e-06	2.750e-06	4.090e-06	1.270e-06	9.630e-07	1.170e-06	1.030e-06
4700		2.730e-06	2.730e-06	2.400e-06	4.110e-06	2.730e-06	4.130e-06	1.250e-06	1.020e-06	1.210e-06	1.070e-06
4850		2.810e-06	2.810e-06	2.470e-06	4.410e-06	2.950e-06	4.480e-06	1.350e-06	1.020e-06	1.250e-06	1.100e-06
5000		2.900e-06	2.900e-06	2.550e-06	4.400e-06	2.910e-06	4.410e-06	1.320e-06	1.080e-06	1.170e-06	9.030e-07
5150		3.000e-06	3.000e-06	2.640e-06	4.620e-06	3.130e-06	4.620e-06	1.440e-06	1.120e-06	1.340e-06	1.200e-06
5300		3.070e-06	3.080e-06	2.700e-06	4.620e-06	3.090e-06	4.650e-06	1.410e-06	1.140e-06	1.360e-06	1.190e-06
5450		3.160e-06	3.170e-06	2.780e-06	4.950e-06	3.310e-06	5.040e-06	1.520e-06	1.140e-06	1.410e-06	1.240e-06
5600		3.240e-06	3.250e-06	2.880e-06	4.910e-06	3.250e-06	4.950e-06	1.510e-06	1.220e-06	1.270e-06	1.020e-06
5750		3.330e-06	3.330e-06	2.930e-06	5.170e-06	3.480e-06	5.170e-06	1.600e-06	1.200e-06	1.480e-06	1.300e-06
5900		3.430e-06	3.430e-06	3.020e-06	5.140e-06	3.420e-06	5.180e-06	1.560e-06	1.280e-06	1.510e-06	1.340e-06
6050		3.500e-06	3.510e-06	3.090e-06	5.520e-06	3.670e-06	5.590e-06	1.690e-06	1.270e-06	1.560e-06	1.370e-06
6200		3.620e-06	3.610e-06	3.150e-06	5.430e-06	3.610e-06	5.460e-06	1.640e-06	1.340e-06	1.410e-06	1.130e-06
6350		3.690e-06	3.700e-06	3.240e-06	5.700e-06	3.830e-06	5.700e-06	1.770e-06	1.340e-06	1.640e-06	1.440e-06
6500		3.780e-06	3.790e-06	3.310e-06	5.660e-06	3.770e-06	5.700e-06	1.720e-06	1.410e-06	1.670e-06	1.470e-06
6650		3.910e-06	3.920e-06	3.530e-06	6.310e-06	4.230e-06	6.480e-06	1.890e-06	1.450e-06	1.770e-06	1.560e-06
6800		3.950e-06	3.960e-06	3.470e-06	5.960e-06	3.940e-06	6.000e-06	1.800e-06	1.470e-06	1.540e-06	1.230e-06
6950		4.040e-06	4.040e-06	3.550e-06	6.230e-06	4.190e-06	6.240e-06	1.940e-06	1.470e-06	1.790e-06	1.570e-06
7100		4.120e-06	4.120e-06	3.620e-06	6.190e-06	4.120e-06	6.230e-06	1.870e-06	1.530e-06	1.830e-06	1.600e-06
7250		4.210e-06	4.210e-06	3.690e-06	6.590e-06	4.390e-06	6.700e-06	2.020e-06	1.520e-06	1.860e-06	1.630e-06
7400		4.300e-06	4.300e-06	3.770e-06	6.470e-06	4.300e-06	6.520e-06	1.960e-06	1.600e-06	1.680e-06	1.340e-06
7550		4.390e-06	4.390e-06	3.850e-06	6.770e-06	4.560e-06	6.780e-06	2.110e-06	1.580e-06	1.950e-06	1.710e-06
7700		4.490e-06	4.520e-06	3.990e-06	6.890e-06	4.500e-06	6.940e-06	2.050e-06	1.680e-06	2.010e-06	1.790e-06
7850		4.550e-06	4.560e-06	4.000e-06	7.120e-06	4.750e-06	7.250e-06	2.180e-06	1.640e-06	2.020e-06	1.770e-06
8000		4.650e-06	4.640e-06	4.090e-06	7.000e-06	4.640e-06	7.040e-06	2.120e-06	1.720e-06	1.810e-06	1.440e-06
8192		4.870e-06	4.880e-06	4.390e-06	7.610e-06	4.900e-06	7.620e-06	2.180e-06	1.810e-06	1.860e-06	1.520e-06
16384		9.570e-06	9.700e-06	8.690e-06	1.450e-05	9.630e-06	1.500e-05	4.340e-06	3.650e-06	3.720e-06	3.060e-06
32768		1.920e-05	1.930e-05	1.740e-05	2.950e-05	1.930e-05	2.930e-05	8.760e-06	7.450e-06	7.520e-06	6.260e-06
65536		3.990e-05	3.970e-05	3.640e-05	5.850e-05	3.980e-05	5.890e-05	1.970e-05	1.770e-05	1.740e-05	1.570e-05
131072		9.300e-05	9.370e-05	9.000e-05	1.220e-04	9.610e-05	1.220e-04	8.170e-05	8.160e-05	8.180e-05	8.180e-05
262144		1.870e-04	1.870e-04	1.790e-04	2.390e-04	1.930e-04	2.410e-04	1.640e-04	1.630e-04	1.650e-04	1.650e-04
524288		3.730e-04	3.790e-04	3.650e-04	5.300e-04	3.880e-04	5.290e-04	3.280e-04	3.280e-04	3.290e-04	3.290e-04
1048576		7.450e-04	7.670e-04	7.410e-04	1.110e-03	7.820e-04	1.110e-03	6.580e-04	6.570e-04	6.590e-04	6.590e-04
2097152		2.800e-03	2.780e-03	2.760e-03	3.360e-03	2.830e-03	3.340e-03	2.450e-03	2.350e-03	2.150e-03	2.000e-03
4194304		8.850e-03	8.970e-03	8.870e-03	1.010e-02	9.250e-03	1.000e-02	7.920e-03	7.130e-03	6.170e-03	5.440e-03
