unit: all measurements in seconds
profiled: seq no-vec | seq auto-vec | seq loop-unrolled | avx2 | avx2 loop-unrolled
bitsize: 25

len/func	s-novec		s-autovec	s-unr		avx2		avx2-unr
192		4.960e-08	3.350e-08	3.560e-08	2.440e-08	1.280e-08
193		5.030e-08	3.410e-08	3.580e-08	2.470e-08	1.330e-08
194		5.030e-08	3.450e-08	3.630e-08	2.490e-08	1.670e-08
195		5.160e-08	3.480e-08	3.670e-08	2.490e-08	1.730e-08
196		5.010e-08	3.460e-08	3.560e-08	2.460e-08	1.410e-08
197		5.070e-08	3.450e-08	3.640e-08	2.490e-08	1.400e-08
198		5.110e-08	3.600e-08	3.680e-08	2.500e-08	1.730e-08
199		5.090e-08	3.550e-08	3.720e-08	2.550e-08	1.750e-08
200		5.240e-08	3.500e-08	3.630e-08	2.500e-08	1.430e-08
350		8.520e-08	5.750e-08	6.230e-08	3.760e-08	3.510e-08
500		1.180e-07	7.810e-08	8.040e-08	4.660e-08	3.330e-08
650		1.530e-07	1.030e-07	1.110e-07	6.440e-08	6.010e-08
800		1.870e-07	1.290e-07	1.230e-07	6.810e-08	5.080e-08
950		2.190e-07	1.490e-07	1.600e-07	9.570e-08	9.080e-08
1100		2.520e-07	1.650e-07	1.670e-07	8.930e-08	7.250e-08
1250		2.880e-07	1.920e-07	2.090e-07	1.240e-07	1.150e-07
1400		3.220e-07	2.080e-07	2.100e-07	1.090e-07	8.990e-08
1550		3.540e-07	2.400e-07	2.610e-07	1.670e-07	1.640e-07
1700		3.860e-07	2.510e-07	2.560e-07	1.300e-07	1.100e-07
1850		4.270e-07	2.820e-07	3.080e-07	1.800e-07	1.760e-07
2000		4.590e-07	2.950e-07	2.980e-07	1.520e-07	1.270e-07
2150		4.970e-07	3.270e-07	3.580e-07	2.080e-07	2.020e-07
2300		5.200e-07	3.380e-07	3.400e-07	1.730e-07	1.550e-07
2450		5.560e-07	3.720e-07	4.080e-07	2.360e-07	2.320e-07
2600		5.900e-07	3.900e-07	3.890e-07	1.940e-07	1.670e-07
2750		6.240e-07	4.170e-07	4.580e-07	2.620e-07	2.640e-07
2900		6.560e-07	4.240e-07	4.370e-07	2.150e-07	1.840e-07
3050		6.870e-07	4.750e-07	5.100e-07	3.010e-07	2.920e-07
3200		7.220e-07	4.750e-07	4.970e-07	2.920e-07	2.870e-07
3350		7.550e-07	5.470e-07	5.810e-07	4.190e-07	3.940e-07
3500		7.870e-07	5.710e-07	5.970e-07	4.610e-07	4.240e-07
3650		8.270e-07	5.750e-07	6.340e-07	4.820e-07	5.760e-07
3800		8.560e-07	5.940e-07	6.220e-07	4.750e-07	5.120e-07
3950		8.890e-07	7.020e-07	7.090e-07	5.690e-07	5.170e-07
4100		9.340e-07	7.560e-07	7.650e-07	6.240e-07	5.920e-07
4250		9.580e-07	7.430e-07	7.590e-07	6.550e-07	7.180e-07
4400		1.000e-06	7.210e-07	7.460e-07	6.130e-07	6.030e-07
4550		1.030e-06	7.760e-07	8.000e-07	7.590e-07	7.360e-07
4700		1.060e-06	7.390e-07	7.730e-07	6.490e-07	6.570e-07
4850		1.100e-06	7.950e-07	8.260e-07	8.170e-07	7.880e-07
5000		1.130e-06	8.170e-07	8.300e-07	7.250e-07	6.970e-07
5150		1.230e-06	9.090e-07	9.120e-07	8.960e-07	8.490e-07
5300		1.190e-06	8.540e-07	8.790e-07	7.420e-07	7.270e-07
5450		1.230e-06	9.480e-07	9.660e-07	9.150e-07	8.860e-07
5600		1.260e-06	8.670e-07	8.840e-07	7.730e-07	7.720e-07
5750		1.290e-06	1.010e-06	1.030e-06	9.900e-07	1.000e-06
5900		1.320e-06	9.050e-07	9.390e-07	8.250e-07	8.110e-07
6050		1.360e-06	1.040e-06	1.080e-06	1.050e-06	9.830e-07
6200		1.390e-06	9.720e-07	1.000e-06	8.730e-07	8.590e-07
6350		1.440e-06	1.070e-06	1.120e-06	1.090e-06	1.040e-06
6500		1.460e-06	1.060e-06	1.080e-06	9.410e-07	8.990e-07
6650		1.490e-06	1.090e-06	1.170e-06	1.130e-06	1.090e-06
6800		1.520e-06	1.070e-06	1.110e-06	9.560e-07	9.460e-07
6950		1.570e-06	1.160e-06	1.210e-06	1.170e-06	1.150e-06
7100		1.600e-06	1.120e-06	1.160e-06	1.020e-06	1.000e-06
7250		1.710e-06	1.230e-06	1.280e-06	1.220e-06	1.180e-06
7400		1.680e-06	1.130e-06	1.170e-06	1.040e-06	1.050e-06
7550		1.690e-06	1.280e-06	1.350e-06	1.290e-06	1.250e-06
7700		1.720e-06	1.230e-06	1.270e-06	1.120e-06	1.110e-06
7850		1.760e-06	1.340e-06	1.360e-06	1.280e-06	1.260e-06
8000		1.810e-06	1.270e-06	1.310e-06	1.140e-06	1.130e-06
8192		1.890e-06	1.500e-06	1.520e-06	1.250e-06	1.180e-06
16384		3.680e-06	3.020e-06	3.030e-06	2.460e-06	2.330e-06
32768		7.340e-06	6.010e-06	6.060e-06	5.070e-06	4.680e-06
65536		1.460e-05	1.170e-05	1.190e-05	9.860e-06	9.980e-06
131072		3.060e-05	2.650e-05	2.800e-05	2.530e-05	2.530e-05
262144		7.240e-05	7.360e-05	7.480e-05	7.000e-05	7.060e-05
524288		1.570e-04	1.510e-04	1.540e-04	1.450e-04	1.410e-04
1048576		5.620e-04	5.190e-04	5.140e-04	4.070e-04	3.690e-04
2097152		1.710e-03	1.580e-03	1.570e-03	1.390e-03	1.370e-03
4194304		3.750e-03	3.450e-03	3.480e-03	3.520e-03	3.490e-03
