function: modular butterfly fft
unit: all measurements in seconds
profiled: seq | preinverse | split-preinverse | avx2 split-preinverse
bitsize: 40

len/func	seq		preinv		split		avx2-split
1250		7.680e-06	6.090e-06	1.720e-06	1.020e-06
1400		8.500e-06	7.810e-06	1.850e-06	1.100e-06
1550		9.410e-06	7.570e-06	2.140e-06	1.270e-06
1700		1.030e-05	8.360e-06	2.300e-06	1.360e-06
1850		1.120e-05	9.000e-06	2.550e-06	1.510e-06
2000		1.210e-05	9.820e-06	2.710e-06	1.610e-06
2150		1.310e-05	1.040e-05	2.960e-06	1.770e-06
2300		1.400e-05	1.110e-05	3.110e-06	1.840e-06
2450		1.490e-05	1.280e-05	3.380e-06	2.020e-06
2600		1.580e-05	1.270e-05	3.520e-06	2.080e-06
2750		1.670e-05	1.330e-05	3.780e-06	2.260e-06
2900		1.760e-05	1.410e-05	3.930e-06	2.270e-06
3050		1.850e-05	1.480e-05	4.220e-06	2.520e-06
3200		1.940e-05	1.550e-05	5.730e-06	4.650e-06
3350		3.660e-05	2.930e-05	8.450e-06	5.060e-06
3500		3.830e-05	3.120e-05	8.680e-06	5.180e-06
3650		3.990e-05	3.200e-05	9.060e-06	5.250e-06
3800		4.150e-05	3.150e-05	5.360e-06	2.980e-06
3950		2.500e-05	1.920e-05	5.420e-06	3.250e-06
4100		2.490e-05	1.990e-05	5.570e-06	3.290e-06
4250		2.580e-05	2.070e-05	5.840e-06	3.470e-06
4400		2.670e-05	2.130e-05	5.940e-06	3.520e-06
4550		2.850e-05	2.210e-05	6.250e-06	3.740e-06
4700		2.850e-05	2.280e-05	6.350e-06	3.820e-06
4850		2.940e-05	2.360e-05	6.660e-06	3.960e-06
5000		3.030e-05	2.430e-05	6.800e-06	3.910e-06
5150		3.120e-05	2.500e-05	7.070e-06	4.230e-06
5300		3.210e-05	2.660e-05	7.150e-06	4.250e-06
5450		3.310e-05	2.650e-05	7.490e-06	4.460e-06
5600		3.400e-05	2.720e-05	7.560e-06	4.480e-06
5750		3.490e-05	3.040e-05	1.460e-05	8.660e-06
5900		6.450e-05	5.200e-05	1.460e-05	8.530e-06
6050		6.620e-05	5.290e-05	1.610e-05	8.690e-06
6200		6.830e-05	5.420e-05	1.470e-05	8.870e-06
6350		7.010e-05	5.560e-05	1.600e-05	9.570e-06
6500		7.100e-05	5.740e-05	1.610e-05	9.530e-06
6650		7.270e-05	5.820e-05	1.750e-05	1.020e-05
6800		7.440e-05	5.950e-05	1.690e-05	1.000e-05
6950		7.640e-05	6.190e-05	1.760e-05	1.150e-05
7100		7.960e-05	6.240e-05	1.760e-05	1.040e-05
7250		7.920e-05	6.410e-05	1.830e-05	1.090e-05
7400		8.090e-05	6.480e-05	1.840e-05	1.080e-05
7550		8.310e-05	6.610e-05	1.830e-05	1.090e-05
7700		8.410e-05	6.760e-05	1.890e-05	1.080e-05
7850		6.290e-05	3.820e-05	1.050e-05	1.105e-05
8000		8.800e-05	7.010e-05	1.980e-05	1.180e-05
8192		8.960e-05	7.220e-05	1.970e-05	1.150e-05
16384		1.790e-04	1.440e-04	3.940e-05	2.310e-05
32768		3.610e-04	2.870e-04	7.880e-05	4.620e-05
65536		7.230e-04	5.740e-04	1.580e-04	9.820e-05
131072		1.440e-03	1.150e-03	3.160e-04	1.870e-04
262144		2.890e-03	2.300e-03	6.330e-04	3.720e-04
524288		5.760e-03	4.670e-03	1.280e-03	7.680e-04
1048576		1.180e-02	9.760e-03	2.630e-03	1.880e-03
2097152		2.410e-02	1.910e-02	5.960e-03	4.510e-03
4194304		5.520e-02	3.880e-02	1.950e-02	7.290e-03
